COD_MPIO,NOM_MPIO,NOM_DPTO,LATITUD,LONGITUD,tiene_paramo,nombre_paramo,tiene_bosque_seco,nombre_bosque_seco,tiene_humedal,nombre_humedal,tiene_reaa,nombre_reaa,tiene_ley2,nombre_ley2
50001,VILLAVICENCIO,META,4.09166877,-73.49291595,0,,0,,1,Orinoco,0,,0,
50006,ACACÍAS,META,3.943383008,-73.57135162,0,,0,,1,Orinoco,1,Humedales V3,0,
50110,BARRANCA DE UPÍA,META,4.519076127,-72.99548981,0,,0,,1,Orinoco,0,,0,
50124,CABUYARO,META,4.315244759,-72.95268896,0,,0,,1,Orinoco,0,,0,
50150,CASTILLA LA NUEVA,META,3.805154089,-73.53886668,0,,0,,1,Orinoco,1,Humedales V3,0,
50223,CUBARRAL,META,3.834631516,-74.06232494,0,,0,,0,,0,,0,
50226,CUMARAL,META,4.232526389,-73.31477539,0,,0,,1,Orinoco,0,,0,
50245,EL CALVARIO,META,4.353769888,-73.71441684,0,,0,,1,Orinoco,0,,0,
50251,EL CASTILLO,META,3.60282633,-73.89445238,0,,0,,1,Orinoco,1,Omec,0,
50270,EL DORADO,META,3.706969785,-73.83161892,0,,0,,1,Orinoco,1,Omec,0,
50287,FUENTE DE ORO,META,3.382370124,-73.59625429,0,,0,,1,Orinoco,1,"Omec,Humedales V3",0,
50313,GRANADA,META,3.441051399,-73.7611547,0,,0,,1,Orinoco,0,,0,
50318,GUAMAL,META,3.947775585,-73.95983864,0,,0,,1,Orinoco,0,,0,
50325,MAPIRIPÁN,META,3.117523361,-71.93805692,0,,0,,1,Orinoco,1,"PDET,Humedales V3",0,
50330,MESETAS,META,3.154771201,-74.12454824,0,,0,,0,,0,,0,
50350,LA MACARENA,META,2.161863917,-74.09488076,0,,0,,1,Orinoco,1,"Omec,PDET",0,
50370,URIBE,META,3.047726858,-74.43066134,0,,0,,1,Orinoco,1,"Omec,PDET,Humedales V3",0,
50400,LEJANÍAS,META,3.614714873,-74.09628467,0,,0,,1,Orinoco,0,,0,
50450,PUERTO CONCORDIA,META,2.752260112,-72.7210941,0,,0,,1,Orinoco,1,"Omec,PDET,Humedales V3",0,
50568,PUERTO GAITÁN,META,4.005034467,-71.63157429,0,,0,,1,Orinoco,0,,0,
50573,PUERTO LÓPEZ,META,4.014298921,-72.64570499,0,,0,,1,Orinoco,1,Humedales V3,0,
50577,PUERTO LLERAS,META,3.193092925,-73.23671436,0,,0,,1,Orinoco,1,"PDET,Humedales V3",0,
50590,PUERTO RICO,META,2.758083657,-73.13780171,0,,0,,1,Orinoco,1,"Omec,PDET,Humedales V3",0,
50606,RESTREPO,META,4.204310977,-73.50226037,0,,0,,1,Orinoco,0,,0,
50680,SAN CARLOS DE GUAROA,META,3.84761678,-73.27583401,0,,0,,1,Orinoco,0,,0,
50683,SAN JUAN DE ARAMA,META,3.289851171,-73.81635243,0,,0,,1,Orinoco,1,Omec,0,
50686,SAN JUANITO,META,4.471346322,-73.66041355,0,,0,,1,Orinoco,0,,0,
50689,SAN MARTÍN,META,3.515860962,-72.65672742,0,,0,,1,Orinoco,0,,0,
50711,VISTAHERMOSA,META,2.811616698,-73.66652234,0,,0,,1,Orinoco,1,"Omec,PDET",0,
52001,PASTO,NARIÑO,1.083605497,-77.20610074,1,La Cocha Patascoy,0,,1,Pacifico,1,"Omec,Paramos Delimitados",0,
52019,ALBÁN,NARIÑO,1.469854084,-77.06880947,0,,0,,1,Pacifico,1,Omec,0,
52022,ALDANA,NARIÑO,0.913431916,-77.69538731,0,,0,,1,Pacifico,0,,0,
52036,ANCUYA,NARIÑO,1.245254077,-77.53115777,0,,0,,1,Pacifico,1,Omec,0,
52051,ARBOLEDA,NARIÑO,1.480051172,-77.12985001,0,,0,,1,Pacifico,1,Omec,0,
52079,BARBACOAS,NARIÑO,1.44563774,-78.15621072,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da",1,Pacífico
52083,BELÉN,NARIÑO,1.593645287,-77.01999366,0,,0,,1,Pacifico,0,,0,
52110,BUESACO,NARIÑO,1.315215636,-77.1163664,0,,0,,0,,1,"Omec,Zonificacion_Ley2da",1,Central
52203,COLÓN,NARIÑO,1.636334379,-77.0473156,0,,0,,1,Pacifico,0,,0,
52207,CONSACÁ,NARIÑO,1.209066732,-77.44063921,0,,0,,1,Pacifico,0,,0,
52210,CONTADERO,NARIÑO,0.932667458,-77.52808731,0,,0,,1,Pacifico,1,Omec,0,
52215,CÓRDOBA,NARIÑO,0.78274688,-77.36805903,0,,0,,0,,0,,0,
52224,CUASPUD CARLOSAMA,NARIÑO,0.875426999,-77.73591601,0,,0,,1,Pacifico,1,Omec,0,
52227,CUMBAL,NARIÑO,0.944223274,-77.95958446,1,Chiles Cumbal,0,,1,Pacifico,1,"Paramos Delimitados,Zonificacion_Ley2da",1,Pacífico
52233,CUMBITARA,NARIÑO,1.72559011,-77.59281637,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da",1,Pacífico
52240,CHACHAGÜÍ,NARIÑO,1.386497844,-77.26969022,0,,0,,1,Pacifico,1,Omec,0,
52250,EL CHARCO,NARIÑO,2.216382295,-77.99533234,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da,Humedales V3",1,Pacífico
52254,EL PEÑOL,NARIÑO,1.512283967,-77.43050934,0,,0,,1,Pacifico,1,Omec,0,
52256,EL ROSARIO,NARIÑO,1.887689437,-77.48319589,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da",1,Pacífico
52258,EL TABLÓN DE GÓMEZ,NARIÑO,1.409430207,-76.98526959,0,,0,,1,Pacifico,1,"Omec,Zonificacion_Ley2da",1,Central
52260,EL TAMBO,NARIÑO,1.43026376,-77.38311597,0,,0,,1,Pacifico,1,Omec,0,
52287,FUNES,NARIÑO,0.957786429,-77.39532781,1,La Cocha Patascoy,0,,1,Pacifico,1,"Omec,Paramos Delimitados",0,
52317,GUACHUCAL,NARIÑO,0.975037904,-77.73758941,0,,0,,0,,1,Omec,0,
52320,GUAITARILLA,NARIÑO,1.151366658,-77.53011336,0,,0,,1,Pacifico,0,,0,
52323,GUALMATÁN,NARIÑO,0.928642623,-77.58261883,0,,0,,1,Pacifico,0,,0,
52352,ILES,NARIÑO,0.980534037,-77.5186573,0,,0,,1,Pacifico,1,Omec,0,
52354,IMUÉS,NARIÑO,1.07287697,-77.50150864,0,,0,,1,Pacifico,0,,0,
52356,IPIALES,NARIÑO,0.497708465,-77.24047625,0,,0,,1,Amazonas,0,,0,
52378,LA CRUZ,NARIÑO,1.584175998,-76.92335262,0,,0,,0,,1,Zonificacion_Ley2da,1,Central
52381,LA FLORIDA,NARIÑO,1.338034371,-77.42293041,0,,0,,1,Pacifico,0,,0,
52385,LA LLANADA,NARIÑO,1.541847847,-77.61781608,0,,0,,0,,1,Zonificacion_Ley2da,1,Pacífico
52390,LA TOLA,NARIÑO,2.56027333,-78.23506694,0,,0,,1,Pacifico,0,,1,Pacífico
52399,LA UNIÓN,NARIÑO,1.619697376,-77.14284622,0,,0,,1,Pacifico,0,,0,
52405,LEIVA,NARIÑO,1.900862361,-77.31220073,0,,0,,1,Pacifico,1,PDET,0,
52411,LINARES,NARIÑO,1.395173084,-77.52093774,0,,0,,1,Pacifico,1,Omec,0,
52418,LOS ANDES,NARIÑO,1.672601269,-77.71054449,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da",1,Pacífico
52427,MAGÜÍ,NARIÑO,1.906858429,-78.04473644,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da",1,Pacífico
52435,MALLAMA,NARIÑO,1.155947016,-77.84664646,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
52473,MOSQUERA,NARIÑO,2.442493698,-78.438827,0,,0,,1,Pacifico,0,,1,Pacífico
52480,NARIÑO,NARIÑO,1.286775273,-77.35220367,0,,0,,1,Pacifico,1,Humedales V3,0,
52490,OLAYA HERRERA,NARIÑO,2.287856547,-78.31219024,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da,Humedales V3",1,Pacífico
52506,OSPINA,NARIÑO,1.029815854,-77.55234944,0,,0,,1,Pacifico,1,Omec,0,
52520,FRANCISCO PIZARRO,NARIÑO,2.088531925,-78.59193099,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da,Humedales V3",1,Pacífico
52540,POLICARPA,NARIÑO,1.735354202,-77.48134359,0,,0,,1,Pacifico,1,PDET,0,
52560,POTOSÍ,NARIÑO,0.785841088,-77.52870407,0,,0,,1,Pacifico,0,,0,
52565,PROVIDENCIA,NARIÑO,1.232864821,-77.59844212,0,,0,,0,,0,,0,
52573,PUERRES,NARIÑO,0.854351651,-77.35032523,1,La Cocha Patascoy,0,,0,,1,Paramos Delimitados,0,
52585,PUPIALES,NARIÑO,0.916769831,-77.63336954,0,,0,,0,,0,,0,
52612,RICAURTE,NARIÑO,1.147671848,-78.05811118,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da",1,Pacífico
52621,ROBERTO PAYÁN,NARIÑO,1.897581156,-78.3811163,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da,Humedales V3",1,Pacífico
52678,SAMANIEGO,NARIÑO,1.430555262,-77.69179559,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
52683,SANDONÁ,NARIÑO,1.288105409,-77.45670068,0,,0,,1,Pacifico,0,,0,
52685,SAN BERNARDO,NARIÑO,1.529782485,-77.02070663,0,,0,,1,Pacifico,1,Omec,0,
52687,SAN LORENZO,NARIÑO,1.542139582,-77.21872693,0,,0,,1,Pacifico,0,,0,
52693,SAN PABLO,NARIÑO,1.681576627,-76.97527979,0,,0,,1,Pacifico,0,,0,
52694,SAN PEDRO DE CARTAGO,NARIÑO,1.536823494,-77.10140325,0,,0,,1,Pacifico,0,,0,
52696,SANTA BÁRBARA,NARIÑO,2.494420411,-77.98256461,0,,0,,1,Pacifico,1,"PDET,Humedales V3",0,
52699,SANTACRUZ,NARIÑO,1.285179376,-77.7445744,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
52720,SAPUYES,NARIÑO,1.045287475,-77.71810954,1,Chiles Cumbal,0,,1,Pacifico,1,"Omec,Paramos Delimitados",0,
52786,TAMINANGO,NARIÑO,1.591661392,-77.32525316,0,,0,,1,Pacifico,0,,0,
52788,TANGUA,NARIÑO,1.064078111,-77.35063491,1,La Cocha Patascoy,0,,1,Pacifico,0,,0,
52835,SAN ANDRÉS DE TUMACO,NARIÑO,1.574550638,-78.61540963,0,,0,,1,Pacifico,1,PDET,0,
52838,TÚQUERRES,NARIÑO,1.134440523,-77.63073238,0,,0,,1,Pacifico,1,Omec,0,
52885,YACUANQUER,NARIÑO,1.125547916,-77.42467569,0,,0,,1,Pacifico,0,,0,
54001,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER,8.112041811,-72.48862641,0,,0,,1,Caribe,1,Omec,0,
54003,ÁBREGO,NORTE DE SANTANDER,8.019834481,-73.15850485,0,,0,,1,Caribe,0,,0,
54051,ARBOLEDAS,NORTE DE SANTANDER,7.586048164,-72.91705315,0,,0,,0,,1,Omec,0,
54099,BOCHALEMA,NORTE DE SANTANDER,7.608509339,-72.65951909,0,,0,,1,Caribe,1,Omec,0,
54109,BUCARASICA,NORTE DE SANTANDER,8.079802239,-72.92919926,0,,0,,0,,0,,0,
54125,CÁCOTA,NORTE DE SANTANDER,7.270560088,-72.65212153,0,,0,,1,Orinoco,0,,0,
54128,CÁCHIRA,NORTE DE SANTANDER,7.684188896,-73.12939481,0,,0,,1,Magdalena Cauca,0,,0,
54172,CHINÁCOTA,NORTE DE SANTANDER,7.583353136,-72.58390978,0,,0,,1,Caribe,1,Omec,0,
54174,CHITAGÁ,NORTE DE SANTANDER,7.05161677,-72.52544746,0,,0,,1,Orinoco,0,,0,
54206,CONVENCIÓN,NORTE DE SANTANDER,8.873159895,-73.20007769,0,,0,,1,Caribe,0,,0,
54223,CUCUTILLA,NORTE DE SANTANDER,7.502182366,-72.79703447,0,,0,,0,,1,Omec,0,
54239,DURANIA,NORTE DE SANTANDER,7.746993206,-72.67208072,0,,0,,1,Caribe,1,Omec,0,
54245,EL CARMEN,NORTE DE SANTANDER,8.867990035,-73.34585922,0,,0,,1,Caribe,1,"PDET,Zonificacion_Ley2da | Humedales V3",1,Serranía de los Motilones
54250,EL TARRA,NORTE DE SANTANDER,8.678263671,-73.0317597,0,,0,,1,Caribe,1,"Omec,PDET,Zonificacion_Ley2da",1,Serranía de los Motilones
54261,EL ZULIA,NORTE DE SANTANDER,8.081200092,-72.63152118,0,,0,,1,Caribe,1,Omec,0,
54313,GRAMALOTE,NORTE DE SANTANDER,7.906522991,-72.80705582,0,,0,,0,,1,Omec,0,
54344,HACARÍ,NORTE DE SANTANDER,8.361831987,-73.0782633,0,,0,,1,Caribe,1,PDET,0,
54347,HERRÁN,NORTE DE SANTANDER,7.493955781,-72.49269998,0,,0,,1,Caribe,1,Zonificacion_Ley2da,1,Cocuy
54377,LABATECA,NORTE DE SANTANDER,7.218372474,-72.48281514,0,,0,,1,Orinoco,1,"Zonificacion_Ley2da,Humedales V3",1,Cocuy
54385,LA ESPERANZA,NORTE DE SANTANDER,7.695233593,-73.36139672,0,,0,,1,Magdalena Cauca,0,,0,
54398,LA PLAYA,NORTE DE SANTANDER,8.256757875,-73.18789327,0,,0,,0,,0,,0,
54405,LOS PATIOS,NORTE DE SANTANDER,7.742291094,-72.52680784,0,,0,,1,Caribe,1,Omec,0,
54418,LOURDES,NORTE DE SANTANDER,7.963712759,-72.8467029,0,,0,,0,,0,,0,
54480,MUTISCUA,NORTE DE SANTANDER,7.31694997,-72.76834584,1,Jurisdicciones- Santurbán- Berlín,0,,1,Caribe,1,"Omec,Paramos Delimitados",0,
54498,OCAÑA,NORTE DE SANTANDER,8.206637527,-73.33765033,0,,0,,1,Caribe,1,Omec,0,
54518,PAMPLONA,NORTE DE SANTANDER,7.379057623,-72.67590348,0,,0,,1,Caribe,1,Omec,0,
54520,PAMPLONITA,NORTE DE SANTANDER,7.48287886,-72.63515401,0,,0,,1,Caribe,0,,0,
54553,PUERTO SANTANDER,NORTE DE SANTANDER,8.329138642,-72.41119066,0,,0,,1,Caribe,0,,0,
54599,RAGONVALIA,NORTE DE SANTANDER,7.595355974,-72.50756622,0,,0,,1,Caribe,1,Omec,0,
54660,SALAZAR,NORTE DE SANTANDER,7.772747824,-72.86769959,0,,0,,1,Caribe,1,Omec,0,
54670,SAN CALIXTO,NORTE DE SANTANDER,8.414441404,-73.2176038,0,,0,,1,Caribe,1,"Omec,PDET",0,
54673,SAN CAYETANO,NORTE DE SANTANDER,7.847872195,-72.60971203,0,,0,,1,Caribe,1,Omec,0,
54680,SANTIAGO,NORTE DE SANTANDER,7.889234454,-72.7182541,0,,0,,1,Caribe,1,Omec,0,
54720,SARDINATA,NORTE DE SANTANDER,8.215080767,-72.79580961,0,,0,,1,Caribe,1,PDET,0,
54743,SILOS,NORTE DE SANTANDER,7.180991879,-72.78617884,1,Jurisdicciones- Santurbán- Berlín,0,,1,Orinoco,1,"Paramos Delimitados,Humedales V3",0,
54800,TEORAMA,NORTE DE SANTANDER,8.760013794,-73.15714097,0,,0,,1,Caribe,1,"PDET,Zonificacion_Ley2da",1,Serranía de los Motilones
54810,TIBÚ,NORTE DE SANTANDER,8.713507237,-72.79925855,0,,0,,1,Caribe,1,PDET,0,
54820,TOLEDO,NORTE DE SANTANDER,7.225864961,-72.30593418,0,,0,,1,Orinoco,1,Zonificacion_Ley2da,1,Cocuy
54871,VILLA CARO,NORTE DE SANTANDER,7.936293173,-72.98759418,0,,0,,0,,0,,0,
54874,VILLA DEL ROSARIO,NORTE DE SANTANDER,7.718635863,-72.48361176,0,,0,,1,Caribe,1,Omec,0,
63001,ARMENIA,QUINDÍO,4.499501128,-75.72489985,0,,0,,1,Magdalena Cauca,0,,0,
63111,BUENAVISTA,QUINDÍO,4.366632382,-75.74403734,0,,0,,1,Magdalena Cauca,1,Omec,0,
63130,CALARCÁ,QUINDÍO,4.467879428,-75.65674719,0,,0,,1,Magdalena Cauca,1,"Omec,Zonificacion_Ley2da",1,Central
63190,CIRCASIA,QUINDÍO,4.604845344,-75.66688449,0,,0,,0,,0,,0,
63212,CÓRDOBA,QUINDÍO,4.395975176,-75.65132308,0,,0,,1,Magdalena Cauca,1,"Omec,Zonificacion_Ley2da",1,Central
63272,FILANDIA,QUINDÍO,4.669325347,-75.67146941,0,,0,,0,,1,Omec,0,
63302,GÉNOVA,QUINDÍO,4.180107773,-75.76056695,0,,0,,0,,1,"Omec,Zonificacion_Ley2da",1,Central
63401,LA TEBAIDA,QUINDÍO,4.426884849,-75.81927335,0,,0,,1,Magdalena Cauca,0,,0,
63470,MONTENEGRO,QUINDÍO,4.521890945,-75.81806594,0,,0,,1,Magdalena Cauca,0,,0,
63548,PIJAO,QUINDÍO,4.30397934,-75.68330417,0,,0,,1,Magdalena Cauca,1,"Omec,Zonificacion_Ley2da",1,Central
63594,QUIMBAYA,QUINDÍO,4.610273497,-75.79205087,0,,0,,1,Magdalena Cauca,1,Omec,0,
63690,SALENTO,QUINDÍO,4.611314654,-75.53092112,0,,0,,0,,0,,1,Central
66001,PEREIRA,RISARALDA,4.803662773,-75.79579093,0,,0,,1,Magdalena Cauca,1,Omec,0,
66045,APÍA,RISARALDA,5.139635357,-75.95353871,0,,0,,0,,0,,0,
66075,BALBOA,RISARALDA,4.918349676,-75.94275386,0,,0,,1,Magdalena Cauca,0,,0,
66088,BELÉN DE UMBRÍA,RISARALDA,5.200398696,-75.86793893,0,,0,,1,Magdalena Cauca,0,,0,
66170,DOSQUEBRADAS,RISARALDA,4.842021144,-75.66993655,0,,0,,1,Magdalena Cauca,0,,0,
66318,GUÁTICA,RISARALDA,5.320295966,-75.80436659,0,,0,,0,,0,,0,
66383,LA CELIA,RISARALDA,4.988127679,-76.00822678,0,,0,,0,,0,,0,
66400,LA VIRGINIA,RISARALDA,4.904704187,-75.85208162,0,,0,,1,Magdalena Cauca,0,,0,
66440,MARSELLA,RISARALDA,4.942936185,-75.7532139,0,,0,,1,Magdalena Cauca,0,,0,
66456,MISTRATÓ,RISARALDA,5.414078141,-75.96135387,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
66572,PUEBLO RICO,RISARALDA,5.286295408,-76.07359421,0,,0,,0,,1,Zonificacion_Ley2da,1,Pacífico
66594,QUINCHÍA,RISARALDA,5.323906864,-75.71339683,0,,0,,1,Magdalena Cauca,0,,0,
66682,SANTA ROSA DE CABAL,RISARALDA,4.833789828,-75.54950174,0,,0,,1,Magdalena Cauca,0,,0,
66687,SANTUARIO,RISARALDA,5.076100313,-76.02286946,0,,0,,0,,0,,0,
68001,BUCARAMANGA,SANTANDER,7.155833544,-73.11156997,0,,1,Norandina,0,,0,,0,
68013,AGUADA,SANTANDER,6.182208476,-73.53038541,0,,0,,1,Magdalena Cauca,0,,0,
68020,ALBANIA,SANTANDER,5.788190519,-73.79236929,0,,0,,1,Magdalena Cauca,0,,0,
68051,ARATOCA,SANTANDER,6.716766585,-73.01162697,0,,0,,1,Magdalena Cauca,0,,0,
68077,BARBOSA,SANTANDER,5.955617327,-73.62345229,0,,0,,1,Magdalena Cauca,0,,0,
68079,BARICHARA,SANTANDER,6.647062543,-73.21518466,0,,0,,1,Magdalena Cauca,0,,0,
68081,BARRANCABERMEJA,SANTANDER,7.054074558,-73.78211646,0,,0,,1,Magdalena Cauca,0,,0,
68092,BETULIA,SANTANDER,7.033255886,-73.37872388,0,,0,,1,Magdalena Cauca,0,,0,
68101,BOLÍVAR,SANTANDER,6.181715586,-73.92065703,0,,0,,1,Magdalena Cauca,0,,1,Río Magdalena
68121,CABRERA,SANTANDER,6.562543673,-73.25034892,0,,0,,1,Magdalena Cauca,0,,0,
68132,CALIFORNIA,SANTANDER,7.331565443,-72.95131825,0,,0,,1,Magdalena Cauca,0,,0,
68147,CAPITANEJO,SANTANDER,6.520200095,-72.67435203,0,,0,,1,Magdalena Cauca,0,,0,
68152,CARCASÍ,SANTANDER,6.659675274,-72.56968434,0,,0,,0,,0,,0,
68160,CEPITÁ,SANTANDER,6.752465533,-72.92924629,0,,0,,1,Magdalena Cauca,0,,0,
68162,CERRITO,SANTANDER,6.903923173,-72.64536324,1,Almorzadero,0,,1,Magdalena Cauca,1,"Paramos Delimitados,Humedales V3",0,
68167,CHARALÁ,SANTANDER,6.35099819,-73.06101382,0,,0,,1,Magdalena Cauca,0,,0,
68169,CHARTA,SANTANDER,7.282973001,-72.97829057,0,,0,,0,,0,,0,
68176,CHIMA,SANTANDER,6.361627641,-73.40172144,0,,0,,1,Magdalena Cauca,0,,0,
68179,CHIPATÁ,SANTANDER,6.067944658,-73.63239132,0,,0,,1,Magdalena Cauca,0,,0,
68190,CIMITARRA,SANTANDER,6.40972961,-74.17030427,0,,0,,1,Magdalena Cauca,1,Omec,0,
68207,CONCEPCIÓN,SANTANDER,6.76062337,-72.61815735,1,Almorzadero,0,,1,Magdalena Cauca,1,"Paramos Delimitados,Humedales V3",0,
68209,CONFINES,SANTANDER,6.342314443,-73.25014013,0,,0,,0,,0,,0,
68211,CONTRATACIÓN,SANTANDER,6.303116611,-73.50211527,0,,0,,0,,0,,0,
68217,COROMORO,SANTANDER,6.234735779,-72.98176803,0,,0,,1,Magdalena Cauca,0,,0,
68229,CURITÍ,SANTANDER,6.608966483,-73.05897888,0,,0,,1,Magdalena Cauca,0,,0,
68235,EL CARMEN DE CHUCURÍ,SANTANDER,6.664260002,-73.56475288,0,,0,,0,,0,,0,
68245,EL GUACAMAYO,SANTANDER,6.236115743,-73.4977605,0,,0,,1,Magdalena Cauca,0,,0,
68250,EL PEÑÓN,SANTANDER,6.123389691,-74.00040397,0,,0,,1,Magdalena Cauca,0,,1,Río Magdalena
68255,EL PLAYÓN,SANTANDER,7.524284721,-73.18158192,0,,0,,1,Magdalena Cauca,0,,0,
68264,ENCINO,SANTANDER,6.079061224,-73.06206665,0,,0,,1,Magdalena Cauca,0,,0,
68266,ENCISO,SANTANDER,6.65824115,-72.68027939,0,,0,,1,Magdalena Cauca,0,,0,
68271,FLORIÁN,SANTANDER,5.801106291,-73.95524931,0,,0,,0,,1,Omec,0,
68276,FLORIDABLANCA,SANTANDER,7.079704598,-73.0679925,0,,0,,0,,0,,0,
68296,GALÁN,SANTANDER,6.671810994,-73.32467124,0,,0,,0,,0,,0,
68298,GÁMBITA,SANTANDER,5.924383558,-73.31939934,0,,0,,1,Magdalena Cauca,0,,0,
68307,GIRÓN,SANTANDER,6.976734127,-73.205267,0,,0,,1,Magdalena Cauca,0,,0,
68318,GUACA,SANTANDER,6.9434341,-72.82369873,0,,0,,0,,0,,0,
68320,GUADALUPE,SANTANDER,6.233278248,-73.40977445,0,,0,,1,Magdalena Cauca,0,,0,
68322,GUAPOTÁ,SANTANDER,6.319299865,-73.33115275,0,,0,,1,Magdalena Cauca,0,,0,
68324,GUAVATÁ,SANTANDER,5.944894844,-73.72173671,0,,0,,0,,0,,0,
68327,GÜEPSA,SANTANDER,6.04656148,-73.57847854,0,,0,,1,Magdalena Cauca,0,,0,
68344,HATO,SANTANDER,6.559878299,-73.36178841,0,,0,,0,,0,,0,
68368,JESÚS MARÍA,SANTANDER,5.872705896,-73.78997419,0,,0,,1,Magdalena Cauca,0,,0,
68370,JORDÁN,SANTANDER,6.710814846,-73.1211236,0,,0,,1,Magdalena Cauca,0,,0,
68377,LA BELLEZA,SANTANDER,5.895724341,-74.04676575,0,,0,,1,Magdalena Cauca,1,Omec,0,
68385,LANDÁZURI,SANTANDER,6.385234814,-73.78760899,0,,0,,0,,0,,1,Río Magdalena
68397,LA PAZ,SANTANDER,6.21737437,-73.62977195,0,,0,,1,Magdalena Cauca,1,Omec,0,
68406,LEBRIJA,SANTANDER,7.204060063,-73.29138097,0,,0,,1,Magdalena Cauca,0,,0,
68418,LOS SANTOS,SANTANDER,6.812162934,-73.10785086,0,,0,,1,Magdalena Cauca,0,,0,
68425,MACARAVITA,SANTANDER,6.513745303,-72.58536492,0,,0,,1,Magdalena Cauca,0,,0,
68432,MÁLAGA,SANTANDER,6.720222349,-72.73841091,0,,0,,1,Magdalena Cauca,0,,0,
68444,MATANZA,SANTANDER,7.348778319,-73.05438997,0,,0,,0,,0,,0,
68464,MOGOTES,SANTANDER,6.492532315,-72.95834772,0,,0,,1,Magdalena Cauca,0,,0,
68468,MOLAGAVITA,SANTANDER,6.643290559,-72.81916274,0,,0,,1,Magdalena Cauca,0,,0,
68498,OCAMONTE,SANTANDER,6.355368858,-73.12211833,0,,0,,1,Magdalena Cauca,0,,0,
68500,OIBA,SANTANDER,6.225596216,-73.27961515,0,,0,,1,Magdalena Cauca,0,,0,
68502,ONZAGA,SANTANDER,6.335194548,-72.81205838,0,,0,,0,,0,,0,
68522,PALMAR,SANTANDER,6.525876964,-73.28247337,0,,0,,1,Magdalena Cauca,0,,0,
68524,PALMAS DEL SOCORRO,SANTANDER,6.391750107,-73.28273174,0,,0,,1,Magdalena Cauca,0,,0,
68533,PÁRAMO,SANTANDER,6.416631131,-73.17148232,0,,0,,1,Magdalena Cauca,0,,0,
68547,PIEDECUESTA,SANTANDER,6.97082104,-73.01481196,0,,0,,0,,0,,0,
68549,PINCHOTE,SANTANDER,6.513892626,-73.17570986,0,,0,,1,Magdalena Cauca,0,,0,
68572,PUENTE NACIONAL,SANTANDER,5.831129906,-73.67841815,0,,0,,1,Magdalena Cauca,0,,0,
68573,PUERTO PARRA,SANTANDER,6.685278856,-73.95761256,0,,0,,1,Magdalena Cauca,1,"Omec,Zonificacion_Ley2da",1,Río Magdalena
68575,PUERTO WILCHES,SANTANDER,7.398198257,-73.8354696,0,,0,,1,Magdalena Cauca,0,,0,
68615,RIONEGRO,SANTANDER,7.474226085,-73.37246417,0,,0,,1,Magdalena Cauca,0,,0,
68655,SABANA DE TORRES,SANTANDER,7.4065422,-73.57131807,0,,0,,1,Magdalena Cauca,0,,0,
68669,SAN ANDRÉS,SANTANDER,6.796483063,-72.81613202,0,,0,,0,,0,,0,
68673,SAN BENITO,SANTANDER,6.076525355,-73.55295302,0,,0,,1,Magdalena Cauca,0,,0,
68679,SAN GIL,SANTANDER,6.550778765,-73.11887911,0,,0,,1,Magdalena Cauca,0,,0,
68682,SAN JOAQUÍN,SANTANDER,6.459879823,-72.85471883,0,,0,,0,,0,,0,
68684,SAN JOSÉ DE MIRANDA,SANTANDER,6.629400185,-72.73976423,0,,0,,1,Magdalena Cauca,0,,0,
68686,SAN MIGUEL,SANTANDER,6.568121541,-72.64322497,0,,0,,1,Magdalena Cauca,0,,0,
68689,SAN VICENTE DE CHUCURÍ,SANTANDER,6.894292346,-73.53900334,0,,0,,1,Magdalena Cauca,0,,0,
68705,SANTA BÁRBARA,SANTANDER,6.988084711,-72.89608933,0,,0,,1,Magdalena Cauca,0,,0,
68720,SANTA HELENA DEL OPÓN,SANTANDER,6.40890734,-73.58206609,0,,0,,1,Magdalena Cauca,0,,0,
68745,SIMACOTA,SANTANDER,6.494231551,-73.45910992,0,,0,,0,,0,,0,
68755,SOCORRO,SANTANDER,6.462088241,-73.24436001,0,,0,,1,Magdalena Cauca,0,,0,
68770,SUAITA,SANTANDER,6.101499739,-73.36225795,0,,0,,1,Magdalena Cauca,0,,0,
68773,SUCRE,SANTANDER,5.983203734,-73.95936235,0,,0,,1,Magdalena Cauca,1,"Omec,Zonificacion_Ley2da",1,Río Magdalena
68780,SURATÁ,SANTANDER,7.475402063,-72.98779966,0,,0,,1,Magdalena Cauca,0,,0,
